model_spec,source_model_spec,candidate_generator_model_spec,claim_id,source_verdict,source_scoring_label,source_label_authority,source_result_path,known_negative_or_fragile_source,candidate_count,valid_candidate_count,blocked_candidate_count,confirmed_candidate_count,exploratory_confirmed_count,external_confirmed_count,execution_error_count,stopped_reason,transform_types,blocked_reasons,execution_errors,final_labels
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_adni_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,39,0,39,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;stronger_design;moderator_or_subgroup;stronger_design;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;fixed_estimand;moderator_or_subgroup;stronger_design;fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_adni_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,38,0,38,0,0,0,0,max_rounds_exhausted,fixed_estimand;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;fixed_estimand;fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_adni_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_adni_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,36,0,36,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;contract_correction;contract_correction,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_adni_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,36,0,36,0,0,0,0,max_rounds_exhausted,contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_oasis3_s1,non_replicated,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_oasis3_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,27,0,27,0,0,0,0,max_rounds_exhausted,fixed_estimand;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;stronger_design;stronger_design;stronger_design;moderator_or_subgroup;stronger_design;stronger_design;stronger_design;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_oasis3_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,38,0,38,0,0,0,0,max_rounds_exhausted,contract_correction;narrower_outcome_family;stronger_design;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;stronger_design;moderator_or_subgroup;moderator_or_subgroup;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;stronger_design;fixed_estimand;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_oasis3_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,30,0,30,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;contract_correction;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;moderator_or_subgroup;moderator_or_subgroup;contract_correction;contract_correction;contract_correction;moderator_or_subgroup;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_oasis3_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,37,0,37,0,0,0,0,max_rounds_exhausted,contract_correction;narrower_outcome_family;narrower_outcome_family;fixed_estimand;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;stronger_design;moderator_or_subgroup;stronger_design;fixed_estimand;stronger_design;stronger_design;fixed_estimand;moderator_or_subgroup;stronger_design;stronger_design;fixed_estimand;moderator_or_subgroup;stronger_design;contract_correction;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;fixed_estimand;fixed_estimand;stronger_design;fixed_estimand;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_oasis3_s2,non_replicated,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,37,0,37,0,0,0,0,max_rounds_exhausted,fixed_estimand;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;stronger_design;moderator_or_subgroup;stronger_design;moderator_or_subgroup;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;stronger_design;narrower_outcome_family;fixed_estimand;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;fixed_estimand;narrower_outcome_family;stronger_design;narrower_outcome_family;fixed_estimand;stronger_design;narrower_outcome_family;narrower_outcome_family;fixed_estimand;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_oasis3_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_oasis3_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,39,0,39,0,0,0,0,max_rounds_exhausted,fixed_estimand;fixed_estimand;stronger_design;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;stronger_design;fixed_estimand;moderator_or_subgroup;stronger_design;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;fixed_estimand;moderator_or_subgroup;stronger_design;moderator_or_subgroup;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;contract_correction;stronger_design;moderator_or_subgroup;stronger_design;contract_correction;contract_correction;stronger_design;fixed_estimand;contract_correction;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_oasis3_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,37,0,37,0,0,0,0,max_rounds_exhausted,fixed_estimand;moderator_or_subgroup;narrower_outcome_family;contract_correction;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;contract_correction;contract_correction;contract_correction;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;narrower_outcome_family;stronger_design;moderator_or_subgroup;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;stronger_design;narrower_outcome_family;moderator_or_subgroup;contract_correction;narrower_outcome_family;stronger_design;moderator_or_subgroup;contract_correction;contract_correction;stronger_design;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_ukb_s1,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,1,1,0,1,1,0,0,exploratory_confirmed,fixed_estimand,,,exploratory_confirmed
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_ukb_s2,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,28,12,16,1,1,0,0,exploratory_confirmed,fixed_estimand;narrower_outcome_family;moderator_or_subgroup;stronger_design;fixed_estimand;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;stronger_design;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;fixed_estimand;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;exploratory_confirmed
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_ukb_s3,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,40,27,13,0,0,0,0,max_rounds_exhausted,fixed_estimand;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;fixed_estimand;fixed_estimand;narrower_outcome_family;narrower_outcome_family;stronger_design;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;stronger_design;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;fixed_estimand;fixed_estimand;fixed_estimand;narrower_outcome_family,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_abcd_s1,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,36,0,36,0,0,0,0,max_rounds_exhausted,narrower_outcome_family;moderator_or_subgroup;stronger_design;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;stronger_design;moderator_or_subgroup;stronger_design;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;stronger_design;narrower_outcome_family;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;stronger_design;moderator_or_subgroup;narrower_outcome_family;stronger_design;narrower_outcome_family,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_abcd_s2,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,35,0,35,0,0,0,0,max_rounds_exhausted,narrower_outcome_family;fixed_estimand;moderator_or_subgroup;stronger_design;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;stronger_design;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_abcd_s3,under_powered,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,20,0,20,0,0,0,0,max_rounds_exhausted,fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;contract_correction;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_hcp_s1,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,38,21,17,1,1,0,0,exploratory_confirmed,moderator_or_subgroup;narrower_outcome_family;stronger_design;stronger_design;narrower_outcome_family;stronger_design;fixed_estimand;stronger_design;moderator_or_subgroup;stronger_design;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;stronger_design;fixed_estimand;stronger_design;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;stronger_design;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;fixed_estimand;moderator_or_subgroup;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;fragile;exploratory_confirmed
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_hcp_s2,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,4,1,3,1,1,0,0,exploratory_confirmed,fixed_estimand;stronger_design;moderator_or_subgroup;fixed_estimand,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,exploratory_confirmed
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_hcp_s3,under_powered,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,7,1,6,1,1,0,0,exploratory_confirmed,stronger_design;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;stronger_design;contract_correction,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,exploratory_confirmed
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_underpowered_hcp_aging_s1,fragile,fragile,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,1,1,0,1,1,0,0,exploratory_confirmed,fixed_estimand,,,exploratory_confirmed
