model_spec,source_model_spec,candidate_generator_model_spec,claim_id,target_family,source_mode,source_citation,label_basis,source_verdict,source_scoring_label,source_label_authority,source_result_path,synthetic_failure_family,known_negative_or_fragile_source,generated_candidate_count,candidate_count,unique_candidate_count,duplicate_candidate_count,valid_candidate_count,current_data_evaluated_count,blocked_candidate_count,supported_candidate_count,confirmed_candidate_count,selected_candidate_id,selection_reason,exploratory_confirmed_count,same_data_exploratory_confirmed_count,final_confirmed_count,contract_repair_supported_count,holdout_confirmed_count,any_supported_candidate_count,external_confirmed_count,same_underlying_data,excluded_evidence_used,external_evidence_used,excluded_evidence_query_count,excluded_evidence_status,evidence_freshness,analysis_non_identifiable_count,excluded_evidence_unavailable_count,execution_error_count,excluded_evidence_error_count,stopped_reason,transform_types,blocked_reasons,execution_errors,excluded_evidence_errors,final_labels,effective_final_labels
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q031,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q032,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q033,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q034,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q035,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q036,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q042,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q043,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q045,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q046,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q047,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q048,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;stronger_design,,,,non_replicated;non_replicated,non_replicated;non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q049,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q050,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
