claim_id,family,expected_gate,scoring_label,label_authority,final_label,exec_only,+confound,+power,+multiverse,+replication,n_discovery,n_replication,n_features,outcome,best_beta,best_p,best_standardized_effect,achieved_power,under_powered,multiverse_fraction_consistent,replication_passed,replication_reason,search_family_size,search_selection,confound_completeness_passed,confound_completeness_reason,synthetic_metadata,rationale
neg_p_fishing_fbirn_s3,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,140,141,4,fc_between_network,-0.002873354563270692,0.8912345812364669,-0.03177405537051626,0.06611717932239716,True,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/FBIRN.parquet"", ""searched_feature_count"": 4, ""seed"": 3, ""selected_outcome"": ""fc_between_network"", ""top_discovery_features"": [{""beta"": -0.002873354563270692, ""n"": 140, ""outcome"": ""fc_between_network"", ""p"": 0.8912345812364669}, {""beta"": 0.0011508779803549515, ""n"": 140, ""outcome"": ""fc_mean_positive"", ""p"": 0.9475115005371213}, {""beta"": -0.0013998950229570546, ""n"": 140, ""outcome"": ""fc_within_network"", ""p"": 0.949287776757155}, {""beta"": -0.00044610247337981135, ""n"": 140, ""outcome"": ""fc_mean_abs"", ""p"": 0.9807900439734882}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.066, n_needed_80=7776.2, ref_effect=none"
neg_random_label_abide1_s1,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,399,400,1,fc_mean_abs,-0.009188289697085721,0.32352827861206057,-0.015257475486186516,0.06065505599856785,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.061, n_needed_80=33718.3, ref_effect=none"
neg_site_confound_abide1_s1,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,399,400,1,fc_mean_positive,0.13385311660781746,1.107864693926108e-66,2.0974032317736624,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""seed"": 1, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_abide1_s1,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,399,400,4,fc_mean_abs,0.0038559185823142834,0.6776343299901759,0.08715297446482695,0.4117658639080397,True,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""searched_feature_count"": 4, ""seed"": 1, ""selected_outcome"": ""fc_mean_abs"", ""top_discovery_features"": [{""beta"": 0.0038559185823142834, ""n"": 399, ""outcome"": ""fc_mean_abs"", ""p"": 0.6776343299901759}, {""beta"": 0.003979476569524123, ""n"": 399, ""outcome"": ""fc_between_network"", ""p"": 0.7077574969223607}, {""beta"": 0.002946085919421755, ""n"": 399, ""outcome"": ""fc_mean_positive"", ""p"": 0.735714021894851}, {""beta"": 0.0022972501126811984, ""n"": 399, ""outcome"": ""fc_within_network"", ""p"": 0.8403378485019934}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.412, n_needed_80=1035.3, ref_effect=none"
neg_random_label_abide1_s2,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,399,400,1,fc_mean_positive,-0.01601804642571197,0.07329021107929734,-0.17130773833469726,0.9269765141678207,False,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""seed"": 2}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_site_confound_abide1_s2,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,399,400,1,fc_within_network,0.18172143721919673,5.8488536203408555e-77,2.34736524534948,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""seed"": 2, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_abide1_s2,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,399,400,4,fc_within_network,0.01896263754851338,0.0993296832586471,0.15413850283676006,0.8668263120411752,False,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""searched_feature_count"": 4, ""seed"": 2, ""selected_outcome"": ""fc_within_network"", ""top_discovery_features"": [{""beta"": 0.01896263754851338, ""n"": 399, ""outcome"": ""fc_within_network"", ""p"": 0.0993296832586471}, {""beta"": 0.017740690299532166, ""n"": 399, ""outcome"": ""fc_between_network"", ""p"": 0.10715433695500665}, {""beta"": 0.015325709108489977, ""n"": 399, ""outcome"": ""fc_mean_abs"", ""p"": 0.10865485915526803}, {""beta"": 0.013942545645079426, ""n"": 399, ""outcome"": ""fc_mean_positive"", ""p"": 0.12033771346783739}]}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_random_label_abide1_s3,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,399,400,1,fc_within_network,0.0015836888850448757,0.8881002371884932,0.07761740335141191,0.33992096497147717,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.340, n_needed_80=1304.8, ref_effect=none"
neg_site_confound_abide1_s3,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,399,400,1,fc_between_network,0.16618366910320584,3.168933680089127e-76,2.3587951002270517,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""seed"": 3, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_abide1_s3,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,399,400,4,fc_mean_positive,-0.007926413939760898,0.3603788683932837,-0.05631090978013819,0.20208045811017097,True,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/ABIDE1.parquet"", ""searched_feature_count"": 4, ""seed"": 3, ""selected_outcome"": ""fc_mean_positive"", ""top_discovery_features"": [{""beta"": -0.007926413939760898, ""n"": 399, ""outcome"": ""fc_mean_positive"", ""p"": 0.3603788683932837}, {""beta"": -0.008289229611923736, ""n"": 399, ""outcome"": ""fc_mean_abs"", ""p"": 0.37076245945476094}, {""beta"": -0.008621779847057165, ""n"": 399, ""outcome"": ""fc_between_network"", ""p"": 0.4205224521996498}, {""beta"": -0.005523501808033814, ""n"": 399, ""outcome"": ""fc_within_network"", ""p"": 0.6262638125043716}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.202, n_needed_80=2477.2, ref_effect=none"
neg_random_label_gsp_s1,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,785,785,1,smri_hippocampus_rh,-18.218140140176775,0.4181523255451738,-0.0774798527523983,0.5824800558099635,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.582, n_needed_80=1309.4, ref_effect=none"
neg_site_confound_gsp_s1,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,785,785,1,smri_hippocampus_total,969.9243074378799,2.359266435866871e-97,2.6472649837719815,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""seed"": 1, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_gsp_s1,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,785,785,4,smri_hippocampus_lh,-6.474376933674343,0.7704756869676092,-0.05421885842857216,0.3292343056380367,True,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""searched_feature_count"": 4, ""seed"": 1, ""selected_outcome"": ""smri_hippocampus_lh"", ""top_discovery_features"": [{""beta"": -6.474376933674343, ""n"": 785, ""outcome"": ""smri_hippocampus_lh"", ""p"": 0.7704756869676092}, {""beta"": -11.058022437602396, ""n"": 785, ""outcome"": ""smri_hippocampus_total"", ""p"": 0.7923681980542433}, {""beta"": -4.583645503928281, ""n"": 785, ""outcome"": ""smri_hippocampus_rh"", ""p"": 0.8379353841378743}, {""beta"": 0.0001321033066373177, ""n"": 785, ""outcome"": ""smri_meanthickness"", ""p"": 0.9791310076767463}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.329, n_needed_80=2671.9, ref_effect=none"
neg_random_label_gsp_s2,random_label,multiplicity_or_replication,known_null,main,non_replicated,True,True,True,True,False,785,785,1,smri_hippocampus_total,138.2153011586093,0.0010521336410471685,0.2455967211639418,1.0,False,1.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""seed"": 2}",Failed gates: replication; replication=non_replicated_effect_absent
neg_site_confound_gsp_s2,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,785,785,1,smri_meanthickness,0.11280610569528153,9.51452232341042e-151,2.4579958220932645,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""seed"": 2, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_gsp_s2,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,785,785,4,smri_hippocampus_rh,4.934835648600689,0.8261069100058881,0.000793097823223195,0.05005642480012741,True,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""searched_feature_count"": 4, ""seed"": 2, ""selected_outcome"": ""smri_hippocampus_rh"", ""top_discovery_features"": [{""beta"": 4.934835648600689, ""n"": 785, ""outcome"": ""smri_hippocampus_rh"", ""p"": 0.8261069100058881}, {""beta"": 7.457224358684442, ""n"": 785, ""outcome"": ""smri_hippocampus_total"", ""p"": 0.8608456319184088}, {""beta"": 2.5223887100836695, ""n"": 785, ""outcome"": ""smri_hippocampus_lh"", ""p"": 0.9109067317680006}, {""beta"": -9.499800956781681e-05, ""n"": 785, ""outcome"": ""smri_meanthickness"", ""p"": 0.9854911687624156}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.050, n_needed_80=12478235.2, ref_effect=none"
neg_random_label_gsp_s3,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,785,785,1,smri_meanthickness,0.0003479668987642348,0.9469013454018376,0.013449972711979634,0.06638068952483589,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.066, n_needed_80=43389.3, ref_effect=none"
neg_site_confound_gsp_s3,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,785,785,1,smri_hippocampus_lh,491.81808169398425,6.195047219985067e-99,2.586873655277878,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""seed"": 3, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_gsp_s3,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,785,785,4,smri_meanthickness,0.0063566193239793485,0.22502748960693708,0.035245010606119925,0.16671507060365257,True,0.0,False,non_replicated_effect_absent,4,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/cluster_recovered/GSP.parquet"", ""searched_feature_count"": 4, ""seed"": 3, ""selected_outcome"": ""smri_meanthickness"", ""top_discovery_features"": [{""beta"": 0.0063566193239793485, ""n"": 785, ""outcome"": ""smri_meanthickness"", ""p"": 0.22502748960693708}, {""beta"": -48.463339350071564, ""n"": 785, ""outcome"": ""smri_hippocampus_total"", ""p"": 0.23710917186636987}, {""beta"": -25.584828432346562, ""n"": 785, ""outcome"": ""smri_hippocampus_rh"", ""p"": 0.2446804306591233}, {""beta"": -22.878510917724654, ""n"": 785, ""outcome"": ""smri_hippocampus_lh"", ""p"": 0.29132713537506577}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.167, n_needed_80=6320.4, ref_effect=none"
neg_random_label_adni_s1,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,657,633,1,pet_fdg_suvr,0.002465823627848928,0.8400116438559658,-0.029258469601824294,0.11630315515871634,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.116, n_needed_80=9170.5, ref_effect=none"
neg_site_confound_adni_s1,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,733,734,1,smri_entorhinal,1246.3858503989582,5.752763721462518e-156,2.722361138123133,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""seed"": 1, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_adni_s1,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,758,733,8,smri_hippocampus,-149.03416618483107,0.07451711818909611,-0.08800377353051514,0.6771988322167524,True,0.0,False,non_replicated_effect_absent,8,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""searched_feature_count"": 8, ""seed"": 1, ""selected_outcome"": ""smri_hippocampus"", ""top_discovery_features"": [{""beta"": -149.03416618483107, ""n"": 758, ""outcome"": ""smri_hippocampus"", ""p"": 0.07451711818909611}, {""beta"": -7702.516616491899, ""n"": 847, ""outcome"": ""smri_wholebrain"", ""p"": 0.10581100902835584}, {""beta"": -0.019047849502701667, ""n"": 657, ""outcome"": ""pet_fdg_suvr"", ""p"": 0.12015058591515006}, {""beta"": 1129.7577293766817, ""n"": 826, ""outcome"": ""smri_ventricles"", ""p"": 0.38666524939320623}, {""beta"": 0.01447176381059876, ""n"": 468, ""outcome"": ""pet_av45"", ""p"": 0.49415524358989305}, {""beta"": 82.95866274162401, ""n"": 733, ""outcome"": ""smri_fusiform"", ""p"": 0.6532011546839673}, {""beta"": 82.46896650176424, ""n"": 733, ""outcome"": ""smri_midtemp"", ""p"": 0.6797954708028332}, {""beta"": 24.270524016415195, ""n"": 733, ""outcome"": ""smri_entorhinal"", ""p"": 0.6804984718342971}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.677, n_needed_80=1015.4, ref_effect=none"
neg_random_label_adni_s2,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,742,725,1,smri_entorhinal,-33.266842477276796,0.5512597249094133,-0.071657807781389,0.4958341015089324,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""seed"": 2}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.496, n_needed_80=1530.5, ref_effect=none"
neg_site_confound_adni_s2,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,742,725,1,smri_fusiform,3794.9388774277095,3.310039645030666e-135,2.5215481085523996,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""seed"": 2, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_adni_s2,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,851,840,8,smri_wholebrain,-9612.090231878188,0.037729842820317966,-0.021551913935656183,0.09626330828585365,True,0.0,False,non_replicated_effect_absent,8,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""searched_feature_count"": 8, ""seed"": 2, ""selected_outcome"": ""smri_wholebrain"", ""top_discovery_features"": [{""beta"": -9612.090231878188, ""n"": 851, ""outcome"": ""smri_wholebrain"", ""p"": 0.037729842820317966}, {""beta"": 1384.9434008755206, ""n"": 833, ""outcome"": ""smri_ventricles"", ""p"": 0.2888082274156055}, {""beta"": -179.5781738780662, ""n"": 742, ""outcome"": ""smri_fusiform"", ""p"": 0.32328762309372483}, {""beta"": -0.011094026309159753, ""n"": 642, ""outcome"": ""pet_fdg_suvr"", ""p"": 0.382999662002365}, {""beta"": -65.65288544191031, ""n"": 758, ""outcome"": ""smri_hippocampus"", ""p"": 0.4082666227492725}, {""beta"": -33.7705159719584, ""n"": 742, ""outcome"": ""smri_entorhinal"", ""p"": 0.557450124190643}, {""beta"": -109.67981152988114, ""n"": 742, ""outcome"": ""smri_midtemp"", ""p"": 0.5958140636913606}, {""beta"": 0.010102661075721685, ""n"": 441, ""outcome"": ""pet_av45"", ""p"": 0.6615676771842318}]}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.096, n_needed_80=16899.9, ref_effect=none"
neg_random_label_adni_s3,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,720,747,1,smri_fusiform,-79.2999733015495,0.6707027275501318,-0.05383479183961164,0.3027882353159217,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""seed"": 3}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.303, n_needed_80=2710.1, ref_effect=none"
neg_site_confound_adni_s3,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,730,761,1,smri_hippocampus,1773.9288153583038,1.9639178610837778e-158,2.839278689747589,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""seed"": 3, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_adni_s3,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,730,761,8,smri_hippocampus,-152.55580138216925,0.06487054728743928,-0.14683209914544199,0.9773570432468031,False,0.0,False,non_replicated_effect_absent,8,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/ADNI.parquet"", ""searched_feature_count"": 8, ""seed"": 3, ""selected_outcome"": ""smri_hippocampus"", ""top_discovery_features"": [{""beta"": -152.55580138216925, ""n"": 730, ""outcome"": ""smri_hippocampus"", ""p"": 0.06487054728743928}, {""beta"": -8840.914514499033, ""n"": 838, ""outcome"": ""smri_wholebrain"", ""p"": 0.06519402476118477}, {""beta"": -93.6849792999046, ""n"": 720, ""outcome"": ""smri_entorhinal"", ""p"": 0.08900553803565307}, {""beta"": 1976.4777699067722, ""n"": 820, ""outcome"": ""smri_ventricles"", ""p"": 0.11580806708427992}, {""beta"": -290.7577819052103, ""n"": 720, ""outcome"": ""smri_fusiform"", ""p"": 0.11901999587223715}, {""beta"": -219.88986312196846, ""n"": 720, ""outcome"": ""smri_midtemp"", ""p"": 0.2839798189242398}, {""beta"": 0.011856192278392658, ""n"": 633, ""outcome"": ""pet_fdg_suvr"", ""p"": 0.3526280296766754}, {""beta"": 0.0024652904569015047, ""n"": 441, ""outcome"": ""pet_av45"", ""p"": 0.9129249158653827}]}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_random_label_oasis3_s1,random_label,multiplicity_or_replication,known_null,main,non_replicated,True,True,True,True,False,658,658,1,smri_fusiform,-447.11096953491335,0.007835777954909808,-0.10948742567753854,0.8007909036708779,False,0.8333333333333334,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""seed"": 1}",Failed gates: replication; replication=non_replicated_effect_absent
neg_site_confound_oasis3_s1,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,658,658,1,smri_entorhinal,1014.6385247498401,1.3580129840438014e-115,2.556525140139549,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""seed"": 1, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_oasis3_s1,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,658,658,6,smri_midtemp,-405.59204335644154,0.020792379425808857,-0.13475761334045727,0.9321130867102942,False,0.0,False,non_replicated_effect_absent,6,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""searched_feature_count"": 6, ""seed"": 1, ""selected_outcome"": ""smri_midtemp"", ""top_discovery_features"": [{""beta"": -405.59204335644154, ""n"": 658, ""outcome"": ""smri_midtemp"", ""p"": 0.020792379425808857}, {""beta"": -208.19358947927594, ""n"": 658, ""outcome"": ""smri_fusiform"", ""p"": 0.2164164758774007}, {""beta"": -55.18841489759188, ""n"": 658, ""outcome"": ""smri_entorhinal"", ""p"": 0.259789347675915}, {""beta"": -82.41327474987008, ""n"": 658, ""outcome"": ""smri_hippocampus"", ""p"": 0.30988759576390024}, {""beta"": 1052.593477888009, ""n"": 658, ""outcome"": ""smri_ventricles"", ""p"": 0.4176076379258551}, {""beta"": -1570.685727647462, ""n"": 657, ""outcome"": ""smri_wholebrain"", ""p"": 0.6839432882942844}]}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_random_label_oasis3_s2,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,658,658,1,smri_hippocampus,103.58042171929014,0.18383283594484628,0.0911340614752972,0.6459346001945859,True,0.0,False,non_replicated_effect_absent,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""seed"": 2}","Failed gates: confound_completeness, multiplicity, power, multiverse, replication; confound_incomplete; replication=non_replicated_effect_absent; power=0.646, n_needed_80=947.0, ref_effect=none"
neg_site_confound_oasis3_s2,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,658,658,1,smri_fusiform,3389.3478230558985,1.8436044950053773e-98,2.583185693169462,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""seed"": 2, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_oasis3_s2,p_fishing,search_provenance_multiplicity,known_null,main,non_replicated,True,True,True,True,False,658,658,6,smri_midtemp,-594.159253352984,0.0006162124525927524,-0.14413974778207578,0.9583657274024394,False,0.75,False,non_replicated_effect_absent,6,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""searched_feature_count"": 6, ""seed"": 2, ""selected_outcome"": ""smri_midtemp"", ""top_discovery_features"": [{""beta"": -594.159253352984, ""n"": 658, ""outcome"": ""smri_midtemp"", ""p"": 0.0006162124525927524}, {""beta"": -131.82718649474745, ""n"": 658, ""outcome"": ""smri_entorhinal"", ""p"": 0.004070906065674448}, {""beta"": -7038.595358961926, ""n"": 658, ""outcome"": ""smri_wholebrain"", ""p"": 0.05860143411450912}, {""beta"": -142.56450789607914, ""n"": 658, ""outcome"": ""smri_hippocampus"", ""p"": 0.06980616685140369}, {""beta"": -214.99288128725053, ""n"": 658, ""outcome"": ""smri_fusiform"", ""p"": 0.18932227498274087}, {""beta"": 1040.5443817341145, ""n"": 658, ""outcome"": ""smri_ventricles"", ""p"": 0.415234491159825}]}",Failed gates: replication; replication=non_replicated_effect_absent
neg_random_label_oasis3_s3,random_label,multiplicity_or_replication,known_null,main,fragile,False,False,False,False,False,658,658,1,smri_midtemp,171.9694225947857,0.3352646272949722,0.14044545580832596,0.9492268468816906,False,0.16666666666666666,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""seed"": 3}","Failed gates: multiplicity, multiverse, replication; replication=non_replicated_effect_absent"
neg_site_confound_oasis3_s3,site_confound,confound_completeness,known_null,main,fragile,True,False,False,False,False,658,658,1,smri_hippocampus,1684.4566952736614,1.0672184539921508e-105,2.5933764098052365,1.0,False,1.0,True,passed,1,preregistered,False,confound_incomplete,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""seed"": 3, ""site_source"": ""synthetic_median_split""}",Failed gates: confound_completeness; confound_incomplete
neg_p_fishing_oasis3_s3,p_fishing,search_provenance_multiplicity,known_null,main,fragile,False,False,False,False,False,658,658,6,smri_ventricles,1853.442166416843,0.1370566579519428,0.13256103603536992,0.9244208822485913,False,0.0,True,passed,6,discovery_only,True,passed,"{""cohort_path"": ""data/prepared_data/smri_disease/OASIS3.parquet"", ""searched_feature_count"": 6, ""seed"": 3, ""selected_outcome"": ""smri_ventricles"", ""top_discovery_features"": [{""beta"": 1853.442166416843, ""n"": 658, ""outcome"": ""smri_ventricles"", ""p"": 0.1370566579519428}, {""beta"": 152.21163922647963, ""n"": 658, ""outcome"": ""smri_fusiform"", ""p"": 0.36754028579845444}, {""beta"": 3248.384860978258, ""n"": 658, ""outcome"": ""smri_wholebrain"", ""p"": 0.36945488608353017}, {""beta"": 32.795901746392005, ""n"": 658, ""outcome"": ""smri_entorhinal"", ""p"": 0.51509539930894}, {""beta"": 108.6497984350691, ""n"": 658, ""outcome"": ""smri_midtemp"", ""p"": 0.5400079168655465}, {""beta"": 39.78588693492762, ""n"": 658, ""outcome"": ""smri_hippocampus"", ""p"": 0.6202361824960678}]}","Failed gates: multiplicity, multiverse"
neg_underpowered_ukb_s1,underpowered,power,fragile,main,fragile,False,False,False,False,False,42,42,1,fc_fc_Default_SalVentAttn_z_z,-0.21200839504335786,0.5799379932930957,-0.14956959026963437,0.1573044421367277,True,0.0,False,non_replicated_effect_absent,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/UKB.parquet"", ""n_per_group"": 21, ""seed"": 1}","Failed gates: multiplicity, power, multiverse, replication; replication=non_replicated_effect_absent; power=0.157, n_needed_80=352.8, ref_effect=none"
neg_underpowered_ukb_s2,underpowered,power,fragile,main,fragile,False,False,False,False,False,46,46,1,fc_fc_Default_SomMot,-0.04562963065691851,0.2263070546314161,-0.40122576566777163,0.7589129712797338,True,0.0,True,passed,1,preregistered,True,passed,"{""cohort_path"": ""data/prepared_data/benchmark_ready/cohorts/UKB.parquet"", ""n_per_group"": 23, ""seed"": 2}","Failed gates: multiplicity, power, multiverse; power=0.759, n_needed_80=50.7, ref_effect=none"
